선호관광,사이트제목,성별,연령,직업,소득,결혼,자녀,주거,시도,구,동,자동차
주문진,주문진 블루힐 : 네이버 통합검색,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
주문진,주문진 블루힐 : 네이버 통합검색,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
주문진,#연말 #가족여행 #강릉 #순두부 #바우지움 #테라스제이 #주문진 더블루힐 : 네이버 블로그,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
주문진,주문진 블루힐 : 네이버 통합검색,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
주문진,더블루힐 주문진 리조트 + 연예인들의 시크릿 별장! : 네이버 블로그,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
척산온천,척산온천휴양촌 : 네이버 통합검색,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
주문진,#연말 #가족여행 #강릉 #순두부 #바우지움 #테라스제이 #주문진 더블루힐 : 네이버 블로그,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
화암,정선여행-3 (화암동굴과 화암카트) : 네이버 블로그,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
화암,화암카트체험장 : 네이버,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
알펜시아,평창 알펜시아 리조트 : 네이버 통합검색,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
월정사,오대산 월정사 : 네이버 통합검색,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
월정사,평창 여행코스 오대산 월정사전나무숲길 걷고 진부 맛집 go~ : 네이버 블로그,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
월정사,오대산 월정사 전나무숲길 힐링하고 왔어요 :-) : 네이버 블로그,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,양재동,
장흥,장흥유원지 맛집 시원한 계곡에서 먹방 : 네이버 블로그,F,2,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,화성시,우정읍,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
장흥,장흥폭포수식당 : 네이버,F,2,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,화성시,우정읍,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
장흥,장흥폭포수식당 : 네이버,F,2,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,화성시,우정읍,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
성조암,회성 조암 :: 사람인 통합검색,F,2,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,화성시,우정읍,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
궁평,서울근교펜션 궁평항 사랑채 펜션 화성 가볼만한곳 : 네이버 블로그,F,2,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,화성시,우정읍,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
화암,이몽 윤종화 암투병부터 커피 이야기까지..허심탄회하게 공개 [Oh!쎈 컷],F,3,"교직 (교사, 유치원교사, 학원강사)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,홍성군,홍북면,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
해운대,썰렁한 해운대 “한달에 고작 1건 거래 임대료도 못내요 : 네이버 포스트,M,4,기타 ,700~799만원,아니오,          ,아파트/ 주상복합,충남,공주시,반포면,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
곽지,렛츠런 파크 제주와 함께 하는 2019년 곽지해변을 도르마 축제 : 네이버 카페,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,부천시 원미구,중2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
해운대,부산 해운대 병원에 승용차 돌진,F,4,"교직 (교사, 유치원교사, 학원강사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 수지구,죽전동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
죽도,세계피자대회 1위 피자 반죽(도우) 돌리기 달인 이문기(33) 씨 등장 업소는? SBS 생활의 달인 - 매일신문,F,4,"교직 (교사, 유치원교사, 학원강사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 수지구,죽전동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
죽도,세계피자대회 1위 피자 반죽(도우) 돌리기 달인 이문기(33) 씨 등장 업소는? SBS 생활의 달인 - 매일신문,F,4,"교직 (교사, 유치원교사, 학원강사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 수지구,죽전동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
해운대,해운대 맛집 : 네이버 통합검색,M,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,명륜동4가,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
해운대,해운대 맛집 : 네이버 플레이스 검색 결과,M,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,명륜동4가,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
해운대,해운대 맛집 : 네이버 플레이스 검색 결과,M,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,명륜동4가,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
장목,도쿄 숙소 저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,도쿄 숙소 저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,도쿄 숙소 저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,도쿄 숙소 저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,도쿄 숙소 저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,도쿄 숙소 저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,도쿄 숙소 저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,도쿄 숙소 저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
장목,저장목록 - 민다,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,상수동,
해운대,해운대뷰 대 한강뷰 아파트 박빙이라고 생각했는데 집값 차이는 : 네이버 포스트,F,3,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,용산구,갈월동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
남원,팅커벨의 좋은집 성남점/성남원투룸/아파트/오피스텔 /상가점포 : 네이버 카페,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
남원,팅커벨의 좋은집 성남점/성남원투룸/아파트/오피스텔 /상가점포,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
남원,팅커벨의 좋은집 성남점/성남원투룸/아파트/오피스텔 /상가점포 : 네이버 카페,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
남원,팅커벨의 좋은집 성남점/성남원투룸/아파트/오피스텔 /상가점포 : 네이버 카페,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
남원,팅커벨의 좋은집 성남점/성남원투룸/아파트/오피스텔 /상가점포 : 네이버 카페,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
남원,팅커벨의 좋은집 성남점/성남원투룸/아파트/오피스텔 /상가점포 : 네이버 카페,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
금곡사,성남금곡사거리 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
해운대,해운대 찜질방 숙박 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
해운대,해운대 찜질방 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
해운대,해운대 찜질방에서 1박하고싶은 : 네이버 지식iN,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
해운대,해운대 찜질방 : 네이버 지식iN검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
해운대,해운대 찜질방 1박 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
해운대,부산 해운대 모텔 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
해운대,부산 해운대 숙박 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
해운대,해운대 찜질방 숙박가격 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
해운대,부산 해운대 모텔 : 네이버 플레이스 검색 결과,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
해운대,부산 해운대 모텔 : 네이버 플레이스 검색 결과,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,백현동,
공릉,공릉 이사 : 네이버 통합검색,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,숭인2동,
공릉,공릉 용달이사 : 네이버 통합검색,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,숭인2동,
공릉,공릉 용달 : 네이버 통합검색,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,숭인2동,
공릉,공릉 이사 : 네이버 통합검색,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,숭인2동,
공릉,공릉동 원룸포장이사　[가격비교 No.①] : 네이버 포스트,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,숭인2동,
공릉,공릉 원룸이사 : 네이버 통합검색,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,숭인2동,
공릉,공릉 원룸이사 : 네이버 통합검색,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,숭인2동,
공릉,공릉 용달이사 : 네이버 통합검색,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,숭인2동,
주문진,강릉 주문진항에서 헌화로 드라이브코스 까지~ : 네이버 블로그,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,기타 ,서울,종로구,종로3가,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
주문진,주문진 도깨비 : 네이버 통합검색,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,기타 ,서울,종로구,종로3가,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
주문진,［강릉여행］주문진 도깨비 촬영지 : 네이버 블로그,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,기타 ,서울,종로구,종로3가,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
갑사,[기문둔갑 사주풀이] - 블로그와 1권과 2권에 나타난 삼형(三刑)특집_삼이구(三二九=인사신寅巳申)삼형 : 네이버 블로그,F,4,"교직 (교사, 유치원교사, 학원강사)",100만원 미만,아니오,          ,아파트/ 주상복합,경기,성남시 분당구,이매동,
갑사,[기문둔갑 사주풀이] - 블로그와 1권과 2권에 나타난 삼형(三刑)특집_삼이구(三二九=인사신寅巳申)삼형 : 네이버 블로그,F,4,"교직 (교사, 유치원교사, 학원강사)",100만원 미만,아니오,          ,아파트/ 주상복합,경기,성남시 분당구,이매동,
봉은사,봉은사역 : 네이버 통합검색,F,4,"교직 (교사, 유치원교사, 학원강사)",100만원 미만,아니오,          ,아파트/ 주상복합,경기,성남시 분당구,이매동,
국형사,혐의 부인해온 ‘숙명여고 쌍둥이’ 결국 형사재판행,F,4,"교직 (교사, 유치원교사, 학원강사)",500~599만원,아니오,          ,아파트/ 주상복합,서울,양천구,신월4동,"경차 (모닝, 스파크 등)"
화암,영화<암수살인>후기(2018★★★) : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,인천,남동구,구월4동,
해운대,해운대 던킨도너프 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
해운대,해운대 던킨도너츠 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
해운대,해운대 던킨도너프 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
해운대,해운대 헬로밀가루 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
해운대,부산 달맞이 고개 해운대 카페 로키 마운틴 초콜릿 팩토리 방문 : 네이버 블로그,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
해운대,해운대 마린시티 맛집 : 네이버 VIEW,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
해운대,해운대 마린시티 맛집 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
해운대,해운대 마린시티 점심 : 네이버 VIEW,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
해운대,해운대 자연눈썹 잘하는곳 추천 장산뷰티메이드에서 예뻐지고왔어요 : 네이버 블로그,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
주문진,주문 진행중,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
주문진,주문 진행중,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,기장군,기장읍,"경차 (모닝, 스파크 등)"
장목,키모니양말 등산양말 남자스포츠양말남자두꺼운양말남자중목양말남자장목양말 : 네이버 블로그,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,인천,부평구,산곡2동,"경차 (모닝, 스파크 등)"
안면도,안면도여행기 일주일일상 사진대파티 : 네이버 블로그,F,3,무직,200~299만원,아니오,          ,단독주택,부산,강서구,대저2동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
대전사,대전사랑 메세나,F,3,무직,200~299만원,아니오,          ,단독주택,부산,강서구,대저2동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
부곡온천,[A022]창녕부곡신축한옥전원주택 부곡온천인근 창원에서 접근성좋음165평 3억(창녕부동산함안부동산창녕신축한옥전원주택) : 네이버 블로그,F,3,무직,200~299만원,아니오,          ,단독주택,부산,강서구,대저2동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
대전사,대전사랑 메세나,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,인천,서구,검암동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
범어사,범어사 손씨네 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,양산시,평산동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
범어사,범어사 손씨네 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,양산시,평산동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
해운대,헬로밀가루 부산해운대점 : 네이버,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,양산시,평산동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
해운대,해운대 카페 루프탑 바다뷰 전망이 끝내준 - 엣지993 & 찜질방 : 네이버 블로그,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,양산시,평산동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
내원정사,내원정사 숲놀이터 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,양산시,평산동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
해운대,[앙코르][부산 해운대] 해운대 달맞이고개를 대표하는 분위기 좋은 레스토랑 디에이블 달맞이점 놀러와 ~ : 네이버 블로그,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,양산시,평산동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
라비에벨,부천 상동역 웨딩홀 라비에벨 시식후기 : 네이버 카페,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,[웨딩홀] 부천 채림/S컨벤션/라비에벨 투어 : 네이버 카페,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,부천 상동역 웨딩홀 라비에벨 시식후기 : 네이버 카페,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,[홀투어] 부천 라비에벨(구 노블리안)고려호텔 : 네이버 블로그,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,라비에벨웨딩 : 네이버,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,부천 라비에벨웨딩 :) 결혼식 당일 너무 떨리고 행복했던 06.15 (D- day) : 네이버 블로그,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,부천 라비에벨 : 네이버 전체글,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,부천 라비에벨 : 네이버 전체글,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,부천웨딩홀 라비에벨 아름다운 웨딩홀에서 시작 : 네이버 블로그,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,순천 라비에벨 메이크업♡순천이안웨딩 강은혜플래너 : 네이버 블로그,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,라비에벨 부천웨딩홀 투어 성공적 이에요! : 네이버 블로그,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,부천결혼식 부천예식장 부천웨딩홀 부천메이크업 부천웨딩드레스 부천리허설촬영 부천라비에벨 세이브존결혼식 : 네이버 블로그,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,부평웨딩홀 라비에벨웨딩 다녀왔어요 : 네이버 블로그,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,부천웨딩홀패키지 마음에 쏙 드는 부천결혼식장 라비에벨웨딩^^ : 네이버 블로그,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,부천 라비에벨 가족메이크업 : 네이버 VIEW,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,[웨딩홀] 부천웨딩홀&부천예식장&라비에벨 상제리제홀에서 식 올린 후기 : 네이버 카페,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,부천웨딩홀 라비에벨웨딩 아름다운날~ : 네이버 블로그,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
라비에벨,라비에벨 카페 파우더룸 [ 화장품.뷰티.쇼핑.일상 ] : 네이버 카페,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
